"","p"
"19020",0.2834842306365
"19021",0.00046684333066676
"19022",1.17206606607477e-05
"19023",0.58796702221456
"19024",3.14947369406075e-06
"19025",0.00386955337210278
"19026",0.0625100141960266
"19027",0.116815458762866
"19028",9.47262134960933e-06
"19029",0.00358628949473899
"19030",0.00232398926446245
"19031",0.000155454916950618
"19032",3.9489863019196e-05
"19033",0.000282090849294553
"19034",7.18347266180961e-06
"19035",0.0018530705597739
"19036",3.45220691610935e-05
"19037",0.0220590108256124
"19038",0.00198599428295451
"19039",7.60241379754933e-06
"19040",8.53603811250962e-05
"19041",0.000923875691409793
"19042",6.89147522368147e-05
"19043",0.00725421183997939
"19044",0.111830095495657
"19045",0.047248268883836
"19046",8.90057437720467e-05
"19047",0.00062498893719363
"19048",0.0549492970779305
"19049",9.44627152483266e-07
"19050",0.000566059207334062
"19051",0.000104833621210258
"19052",5.9621262872833e-06
"19053",0.0374470698819954
"19054",0.00291988538941665
"19055",0.0119936288300323
"19056",0.0105453361032774
"19057",0.000251490275632492
"19058",0.00175413137836444
"19059",9.78837379024134e-05
"19060",3.61418989786569e-05
"19061",2.07613834162923e-05
"19062",0.0690580010087797
"19063",0.000103246454674043
"19064",0.00149435672097409
"19065",0.0391745487288391
"19066",7.71805980476628e-06
"19067",5.12855375883726e-05
"19068",0.000117586139491951
"19069",0.000140573966761803
"19070",0.000528065662686091
"19071",9.11707786806372e-05
"19072",0.00155666248210948
"19073",8.54285696307169e-07
"19074",0.000196706899714131
"19075",0.0013209936343777
"19076",0.711292240842518
"19077",0.0167480523022364
"19078",3.44407679656035e-05
"19079",0.000687465260043052
"19080",4.22764018358148e-06
"19081",8.69636739624969e-05
"19082",4.4310775380674e-06
"19083",0.0135672802761988
"19084",0.000698736962633067
"19085",3.36182810809159e-05
"19086",5.67285881935438e-06
"19087",5.56064583007514e-06
"19088",0.000787679516322777
"19089",4.55774359894064e-05
"19090",0.073823131404763
"19091",0.00102464074830651
"19092",0.00145416312129222
"19093",0.00010928880732343
"19094",0.00372663263662366
"19095",0.0243662800218543
"19096",5.05697371928208e-05
"19097",0.000219296220929026
"19098",6.57485949124706e-06
"19099",6.74150918255039e-05
"19100",0.147270997272213
"19101",5.06193281237988e-05
"19102",0.151120467609723
"19103",0.0233668752677538
"19104",0.00043422307203637
"19105",0.0351260509316007
"19106",0.00400764006901232
"19107",0.000111651820891039
"19108",0.0118675503374081
"19109",0.00127795874792266
"19110",0.000962405564365909
"19111",0.0132292415645639
"19112",6.77524202633161e-05
"19113",0.00600340472433375
"19114",0.00541872200482891
"19115",0.000257462477044423
"19116",7.36473176713161e-06
"19117",0.0184608386430649
"19118",8.06088200067858e-08
"19119",0.0112366389492636
"19120",0.113752187573536
"19121",0.0110297898392988
"19122",9.64423187517381e-05
"19123",0.000487646306584576
"19124",9.35626292890884e-06
"19125",0.0140056369812742
"19126",0.000111608940578611
"19127",0.0206261857857511
"19128",0.138269894527143
"19129",6.06054456408826e-05
"19130",1.39898912627181e-05
"19131",0.0014245067871983
"19132",0.00141595129548404
"19133",0.0651825507876872
"19134",0.0820488863608077
"19135",5.81020796501492e-05
"19136",0.0016604078249681
"19137",0.152971985179983
"19138",0.0295183590869004
"19139",0.00290264139451494
"19140",2.18252225154516e-06
"19141",0.0118092392467408
"19142",0.00143450094180478
"19143",0.0557774964414313
"19144",0.00521142885949273
"19145",0.0109119834968877
"19146",0.00836135541848068
"19147",0.000160427335530559
"19148",8.83365442747399e-07
"19149",5.66850720949224e-06
"19150",0.00128717089812652
"19151",0.000117236677996901
"19152",1.33047688782237e-05
"19153",0.000347074793450629
"19154",0.0241770828186118
"19155",0.00755985228941232
"19156",0.0175077455177812
"19157",0.0281083399253006
"19158",4.01763213701148e-05
"19159",0.000428582289258899
"19160",0.00881541615179604
"19161",7.09319490268966e-06
"19162",1.46114181026757e-07
"19163",1.60639796776157e-05
"19164",0.000800475690498598
"19165",0.00802392088075463
"19166",0.00297801069348431
"19167",1.23403225466515e-06
"19168",1.7590691004926e-05
"19169",0.000171931006683453
"19170",0.000591900586174765
"19171",0.000262916340656381
"19172",0.0266216921335221
"19173",0.000110189087054246
"19174",1.09034788164503e-05
"19175",0.0945366103305714
"19176",4.41220233585529e-05
"19177",0.000848812478149174
"19178",0.000546492833028958
"19179",0.000779148260012753
"19180",0.0184462555660988
"19181",1.04523689030478e-07
"19182",2.00603798843473e-06
"19183",0.0322927370030372
"19184",0.461613233455766
"19185",0.0791496574402392
"19186",0.0729815677984015
"19187",1.95168364164215e-06
"19188",7.26948388093255e-05
"19189",0.000700261757246841
"19190",3.47298355575405e-05
"19191",0.000355312933970917
"19192",6.23320036535506e-05
"19193",0.000814641589925921
"19194",0.000104684388696392
"19195",0.204529045437795
"19196",0.0350377233371176
"19197",0.00105226760865346
"19198",0.000318533029800146
"19199",0.000282076182741816
"19200",1.77637669420316e-06
"19201",0.0240566000673486
"19202",0.152478067265994
"19203",0.186964647937936
"19204",6.8126114921509e-05
"19205",0.647045618795305
"19206",0.00742629839337427
"19207",8.64128700784699e-05
"19208",0.00321588534521282
"19209",9.80031388125578e-06
"19210",4.50579370954084e-05
"19211",8.16743447012233e-06
"19212",6.24317710077886e-05
"19213",3.00256958369154e-05
"19214",4.85383924676277e-05
"19215",1.2904241944732e-05
"19216",0.00205431702685974
"19217",0.000797684222864506
"19218",0.000228782316593048
"19219",0.00741999914157055
"19220",4.35312518226472e-05
"19221",0.0631447318742408
"19222",0.0056612170067999
"19223",7.14148248210646e-06
"19224",0.000842706772119475
"19225",0.000149515593036469
"19226",8.12951534590761e-05
"19227",0.004489111547038
"19228",3.3258413462671e-06
"19229",0.0245468817237592
"19230",0.00148602051298369
"19231",0.00694920292010576
"19232",0.000503864573624674
"19233",0.00011977556819368
"19234",0.000856525350378332
"19235",0.000115963439826691
"19236",0.0872398242056873
"19237",1.22869175401812e-05
"19238",0.0020068594530156
"19239",0.0023581449940533
"19240",0.0762190192673517
"19241",1.22561785751418e-05
"19242",4.12696642020895e-06
"19243",0.000314851644596584
"19244",0.000868393787823963
"19245",1.3844725498076e-05
"19246",0.00313247924424269
"19247",0.000409114461111224
"19248",0.00552969164524841
"19249",0.00935221642318518
"19250",3.78499101682192e-05
"19251",0.0256080237984545
"19252",0.0415601379016945
"19253",0.00372191465580338
"19254",0.00191254549122623
"19255",0.000233767559570924
"19256",0.00604314950576363
"19257",0.0148832060202796
"19258",0.0256782063887264
"19259",0.00045786110403414
"19260",0.0211938418931181
"19261",3.33594122662644e-05
"19262",4.44586770175975e-06
"19263",7.0767138870327e-05
"19264",0.00341620856444374
"19265",0.0001840043758608
"19266",4.48031918373868e-05
"19267",0.0174625688647056
"19268",0.000371044323345592
"19269",0.000529128923510147
"19270",9.29513114761709e-05
"19271",6.62550286965538e-05
"19272",0.00012891916383174
"19273",0.0178405507812929
"19274",0.00411714296982925
"19275",0.000487897324886616
"19276",0.000825513177221954
"19277",0.00068713975310646
"19278",0.000736994871270711
"19279",0.0024346900718537
"19280",0.00471030480023429
"19281",0.000561935041936012
"19282",0.00113989879978208
"19283",0.00114923781196774
"19284",3.34761028496179e-05
"19285",0.000719579781526646
"19286",1.86107819241834e-05
"19287",0.0212525883363975
"19288",0.0405592455840163
"19289",0.0428041208870351
"19290",4.28560917879141e-05
"19291",0.00396943045935127
"19292",0.00423946440293227
"19293",0.0503234435603617
"19294",2.34857476051273e-05
"19295",0.00455850590298677
"19296",0.00120427497850902
"19297",8.577808050928e-05
"19298",0.169643097660983
"19299",7.55318164805456e-05
"19300",0.115838517032077
"19301",0.00141800387793811
"19302",0.00416001580729431
"19303",0.00101821089280285
"19304",0.00113819820463983
"19305",0.0123335344235926
"19306",1.10492025378493e-05
"19307",0.000125019447116405
"19308",0.0238556492727256
"19309",9.78577574661276e-06
"19310",0.0007396793660472
"19311",0.00112157107701945
"19312",0.0218293719596481
"19313",8.06966847969494e-05
"19314",0.001759457997964
"19315",0.002366898387462
"19316",0.000460313567410873
"19317",5.73846871783281e-06
"19318",0.000114230252622566
"19319",5.14994873073248e-06
"19320",0.00102493687561665
"19321",0.00352127433740492
"19322",0.00201160115465773
"19323",2.46699027469326e-05
"19324",0.0249563218405363
"19325",0.297591012528134
"19326",0.000307932561860692
"19327",3.92679871267522e-05
"19328",0.00109839189037619
"19329",0.130006902314815
"19330",1.0953286305055e-05
"19331",0.00251894951452409
"19332",0.0363034864171886
"19333",7.08918140045044e-05
"19334",0.00104491104992131
"19335",0.187850961210768
"19336",0.00112588925415216
"19337",1.56843665792278e-06
"19338",0.000512765720235091
"19339",1.71606242849903e-05
"19340",7.02488545532303e-05
"19341",0.000428459032809958
"19342",0.000464572743755852
"19343",0.000824564881678589
"19344",0.058541242560531
"19345",0.000279265547144785
"19346",0.0161482539706564
"19347",0.024046742159355
"19348",1.2306183501847e-05
"19349",0.00558089596174621
"19350",0.000131650552250455
"19351",6.07571489808529e-05
"19352",0.0385861970472855
"19353",0.000119254249148296
"19354",0.00836944071131759
"19355",6.13614468732524e-05
"19356",0.000191914543017116
"19357",0.000119753429418606
"19358",0.00050188437364387
"19359",0.00101552992588335
"19360",1.12798405587495e-07
"19361",1.88494091626579e-05
"19362",2.239002463099e-08
"19363",0.00151019744411085
"19364",0.000418047581619889
"19365",0.00205170436159902
"19366",0.00145827703099634
"19367",3.77235665147734e-05
"19368",0.000153757021161065
"19369",5.45500180893506e-06
"19370",2.75508261548269e-05
"19371",4.32826461244825e-05
"19372",0.0279954777679028
"19373",0.0683033303466087
"19374",2.92028800682737e-05
"19375",0.0045594791756951
"19376",0.00075812290304875
"19377",0.000710161678048765
"19378",0.00366530222904543
"19379",0.00391283805716953
"19380",0.0026231244040436
"19381",0.000111644155091794
"19382",3.38789127226353e-05
"19383",2.8263641547688e-06
"19384",0.00219783235503796
"19385",0.017701063011404
"19386",2.83661288710594e-05
"19387",0.00330482118019829
"19388",0.000179793163667788
"19389",0.000611232837227686
"19390",0.00948191557427368
"19391",0.00726206147272793
"19392",0.00216038757120185
"19393",8.76286169522905e-06
"19394",0.000339268152867134
"19395",0.000139394567677882
"19396",0.00800032986112386
"19397",0.0256729829254278
"19398",0.000492376976181966
"19399",0.011705463099126
"19400",0.011863838650861
"19401",8.11970680850112e-05
"19402",8.40699104907867e-05
"19403",0.0126557077085693
"19404",0.126290792454778
"19405",0.000107076632571001
"19406",0.0167683133214186
"19407",0.00189225822184443
"19408",0.00200880640848564
"19409",0.00231343027712544
"19410",3.57063587242369e-05
"19411",0.0051219953939475
"19412",0.0951541591374847
"19413",0.015044662320375
"19414",0.00081237993534492
"19415",0.0128593117414539
"19416",0.00295545177915467
"19417",0.0973879894706776
"19418",0.000313672275111308
"19419",0.00796955553663765
"19420",0.00183061410133876
"19421",0.00412249836616061
"19422",0.000579061000339096
"19423",0.00320119159161379
"19424",0.00013716255569954
"19425",0.00112434564347723
"19426",6.71292631793904e-05
"19427",3.58897060037278e-06
"19428",0.015921741694241
"19429",8.14797116006746e-05
"19430",0.0127337351415513
"19431",8.85887006205009e-06
"19432",0.000233634181271902
"19433",0.000799493248096973
"19434",0.000303437691648246
"19435",0.000459797810066398
"19436",0.000102638744254863
"19437",0.0166238916100575
"19438",0.00170134039326061
"19439",0.00688908179968082
"19440",0.00988269911404427
"19441",0.0289950200411263
"19442",0.000633742237033404
"19443",0.00075290025097648
"19444",0.000337451038265909
"19445",0.000841730858115815
"19446",0.00173801525581482
"19447",0.00893347668566689
"19448",0.00164757011936676
"19449",0.000280538965899775
"19450",0.167798259590336
"19451",0.0996399420658938
"19452",3.51366861729084e-05
"19453",2.95414195659339e-08
"19454",1.48612059730596e-07
"19455",0.0298790287399744
"19456",0.012435710778196
"19457",3.16557924546798e-06
"19458",0.0819615742309417
"19459",0.0196540243302337
"19460",2.46373081408495e-06
"19461",0.0037029231584415
"19462",3.31804081984576e-05
"19463",0.0247786039925289
"19464",0.000135334438758388
"19465",0.010828926307737
"19466",0.00161043958947845
"19467",0.00187292093184721
"19468",0.0220488036829984
"19469",0.00118269092680016
"19470",0.000593356152742021
"19471",0.000173936445373085
"19472",4.11800490431856e-05
"19473",1.79081157154685e-06
"19474",0.0143840116763336
"19475",1.60040920233555e-05
"19476",0.0834198178106069
"19477",0.000462279865918767
"19478",9.55039104607194e-06
"19479",0.0278455323600483
"19480",0.126242797762268
"19481",0.000125146640830378
"19482",0.0335558789662141
"19483",4.63292302264133e-05
"19484",0.0369269563494353
"19485",0.00019498907300062
"19486",0.00490440308476522
"19487",0.000100483079419879
"19488",1.23962471725136e-05
"19489",0.00472375102374358
"19490",0.000778809097268975
"19491",3.58830452005953e-05
"19492",8.37672725032879e-05
"19493",8.79434102432223e-05
"19494",0.000531071494127808
"19495",1.12180505800631e-06
"19496",0.00374396895379085
"19497",1.54332663369654e-05
"19498",3.99144018202359e-05
"19499",3.7844534077658e-05
"19500",0.0106160105000652
"19501",0.000119687243644068
"19502",3.37225212373391e-06
"19503",0.0253668019905864
"19504",0.0348024752397094
"19505",0.0712130504079098
"19506",0.00351152610462025
"19507",0.116780808967243
"19508",0.00407720936789676
"19509",0.000386521543705152
"19510",0.000414404010250027
"19511",0.222320541803695
"19512",0.00817912853109357
"19513",0.000423738270882659
"19514",0.000351754981640079
"19515",9.17546940945261e-05
"19516",3.16537703579785e-06
"19517",1.62664493115469e-06
"19518",0.0443481395098647
"19519",0.137585396645831
"19520",0.000167698375504084
"19521",0.00355650832918883
"19522",2.06102410772812e-05
"19523",0.00450869968692368
"19524",0.00329574436073079
"19525",0.00203018535468468
"19526",0.00414779705561084
"19527",2.13080392824368e-06
"19528",4.13255167237011e-05
"19529",0.000268786348655745
"19530",1.35149141396309e-05
"19531",1.00609893758163e-07
"19532",0.42489110957876
"19533",0.000143329893214298
"19534",4.62788383569133e-06
"19535",0.000750229117721188
"19536",0.017513696456558
"19537",1.75766958890406e-05
"19538",0.0224095706144097
"19539",0.00381836425888677
"19540",0.000111152283630679
"19541",2.28136938019817e-05
"19542",0.028903659647482
"19543",1.8813154887942e-05
"19544",2.8439628281901e-05
"19545",0.00577515190562426
"19546",1.20797112156189e-05
"19547",0.00116827482300331
"19548",0.442101331743548
"19549",3.22611913140177e-05
"19550",0.000383960108088271
"19551",0.000103956867316299
"19552",0.0166513120118339
"19553",3.04663792664754e-05
"19554",1.76949406113317e-05
"19555",9.52276947433715e-05
"19556",0.000582005057806758
"19557",0.0114457058197752
"19558",0.000904663020806501
"19559",0.000613955909629978
"19560",0.000214490981100695
"19561",0.0025944795430937
"19562",3.51157467197893e-05
"19563",0.000536049720721394
"19564",0.00172787862399229
"19565",0.0807439449486603
"19566",6.98531013176819e-05
"19567",0.000209754676590194
"19568",7.30981474404768e-05
"19569",0.138114580455379
"19570",0.000743968915826571
"19571",0.000323713744766571
"19572",0.00313817106296544
"19573",0.00481909330443414
"19574",0.00948078197469492
"19575",0.000622408492254351
"19576",0.0432522486255682
"19577",0.000716485359892194
"19578",2.92164272705031e-05
"19579",1.75765292645942e-05
"19580",0.00727686549590715
"19581",0.000812652631505222
"19582",0.000166976302038566
"19583",0.0734586529772294
"19584",7.91304948750376e-05
"19585",5.94768845377978e-06
"19586",0.00322016847364695
"19587",0.0564470090436365
"19588",0.135849476591918
"19589",0.000591859756453128
"19590",4.5782949523745e-05
"19591",0.01780843594756
"19592",1.6643922789974e-05
"19593",0.111523230051269
"19594",0.0447570574656975
"19595",0.0115077914140744
"19596",9.67554299901535e-05
"19597",0.00278898036518092
"19598",1.83369797592349e-05
"19599",0.00222864163746446
"19600",0.000137014141195395
"19601",0.000484015792718296
"19602",0.000199362254923598
"19603",0.000103099972935835
"19604",0.00262034242497687
"19605",0.00516520753355116
"19606",0.000136448388001371
"19607",5.2095983472677e-05
"19608",2.32306282658722e-06
"19609",0.0101070116412801
"19610",0.0076973371986005
"19611",0.000354114583927376
"19612",0.027127547459526
"19613",0.00152738254977595
"19614",0.000705579448010979
"19615",0.0201158994260666
"19616",0.00209624713459135
"19617",0.0132694973540505
"19618",0.00058646931481052
"19619",0.00725662271520015
"19620",0.0988860027781394
"19621",0.00452840087705955
"19622",0.00959849191768967
"19623",0.000104779348421974
"19624",0.000472698282343291
"19625",3.87063446812686e-05
"19626",0.00381669283590804
"19627",0.000157378313708972
"19628",0.00026901043047439
"19629",0.0306805141429025
"19630",0.000241555148301463
"19631",7.67668685841928e-06
"19632",0.00127523655538816
"19633",0.000917658300128564
"19634",0.000214056220013924
"19635",0.000103427500378397
"19636",3.63864874435062e-07
"19637",0.0167073547278874
"19638",0.00372538526208747
"19639",0.00126200647869233
"19640",0.000180664221617796
"19641",0.000453356837370106
"19642",0.756221460959541
"19643",0.0014780085738464
"19644",5.99022425097807e-05
"19645",5.97395186830645e-06
"19646",0.00241595643996398
"19647",0.0114427770353792
"19648",0.00939123554092926
"19649",0.00023006224888816
"19650",2.46108795753886e-06
"19651",0.00036801271635832
"19652",0.00014656505645595
"19653",0.000213418213861248
"19654",0.00898053949180394
"19655",0.000512159315560595
"19656",0.000785030017709263
"19657",0.00100891901995846
"19658",0.0673997520157655
"19659",8.78041067429817e-05
"19660",0.00401024454152417
"19661",0.0693068523930234
"19662",1.29376212870528e-05
"19663",0.00729894226512006
"19664",0.00558143396223558
"19665",0.0249945562620758
"19666",0.000158176456165253
"19667",0.000219105308262958
"19668",0.00546443042574483
"19669",0.00995056480196347
"19670",0.00100293381995931
"19671",0.0116127825829528
"19672",0.12257989707795
"19673",4.22489645061999e-05
"19674",0.129435609194478
"19675",0.000300871164167623
"19676",0.00116660878855301
"19677",0.00177128665469479
"19678",0.153682085040734
"19679",0.222601119063367
"19680",0.0126690160698825
"19681",0.00509629934274806
"19682",0.0346576785054558
"19683",0.016098584691881
"19684",8.56066345816594e-05
"19685",0.00383631901298761
"19686",0.0443063966481196
"19687",0.000505601314828733
"19688",5.6906908393657e-05
"19689",0.00140410215756762
"19690",5.66549931522208e-05
"19691",8.0487216069637e-06
"19692",2.44206762967251e-05
"19693",6.46919175379142e-06
"19694",0.00173701198865686
"19695",0.000304805785765492
"19696",9.27710090022532e-05
"19697",0.0289468255934425
"19698",0.052106795678732
"19699",0.000402349248891582
"19700",0.032423202891018
"19701",0.0148661422190826
"19702",0.00044881928495141
"19703",0.179316934638916
"19704",0.000152005568398031
"19705",0.00467342328824492
"19706",0.0243557005849507
"19707",0.0266955417131455
"19708",0.000180609384078799
"19709",2.17352632694007e-05
"19710",0.00348363508774801
"19711",3.65635212738455e-05
"19712",0.00783847034414892
"19713",0.000531398175859638
"19714",0.000427483658257464
"19715",0.00377696682411041
"19716",0.00425565957159406
"19717",2.11909370827887e-05
"19718",4.23833487566806e-05
"19719",0.023466345215962
"19720",0.00876123338872145
"19721",0.000525053626358606
"19722",0.00154571178339786
"19723",0.000309394998705321
"19724",0.00343072579303579
"19725",0.00865409305988621
"19726",0.000659567952714199
"19727",2.63508700203871e-05
"19728",0.00417312349329129
"19729",0.00521852607448194
"19730",0.000636862618823329
"19731",1.90209740049124e-05
"19732",0.000115402163554743
"19733",0.023291227085084
"19734",0.023528366171723
"19735",0.000291089221458423
"19736",0.033563953058625
"19737",0.000911741479422504
"19738",0.000443456720251695
"19739",0.00068141384108092
"19740",0.000586776590991223
"19741",0.0461642993116738
"19742",5.10764819307768e-05
"19743",0.115408134849817
"19744",3.08087115112197e-06
"19745",0.00910408124969826
"19746",0.0313999865298123
"19747",0.0960467993060324
"19748",0.0102886782964776
"19749",0.000309230501783249
"19750",0.000181130124975515
"19751",0.000144027039879585
"19752",0.019458358503882
"19753",0.0027007947605151
"19754",1.88360975291613e-07
"19755",0.000495787954288972
"19756",0.000368534030398097
"19757",0.000159844508286974
"19758",0.030849571465165
"19759",0.0444390097138107
"19760",0.0318564118793763
"19761",0.00347929100688018
"19762",0.00816043148080665
"19763",2.55386469769685e-05
"19764",0.00514310507826283
"19765",9.21187354582926e-05
"19766",0.000520544334629499
"19767",0.00703476758420784
"19768",0.000782104281542275
"19769",0.0610780433602095
"19770",0.0401364997178583
"19771",0.000287984522428193
"19772",1.08790545473069e-06
"19773",5.56839587882293e-05
"19774",0.000111803387663542
"19775",8.30095105896449e-05
"19776",0.000302627236058683
"19777",4.02624620810706e-06
"19778",0.000181240673727724
"19779",4.41159795598217e-05
"19780",7.02197715759669e-05
"19781",0.017987197994713
"19782",0.00143850390003581
"19783",0.000626897554429229
"19784",1.32317936104088e-06
"19785",0.000392774507538588
"19786",9.28239133936438e-05
"19787",0.000379924967396959
"19788",7.63306462671019e-07
"19789",6.36235127299579e-05
"19790",0.000430513037652233
"19791",0.000110907536746489
"19792",0.0330865223847889
"19793",0.0283622041847061
"19794",0.00154955327090044
"19795",0.0034651536248037
"19796",0.00258285285201293
"19797",0.000344853268028627
"19798",0.00189451920109377
"19799",1.10376386148088e-05
"19800",0.000246992758319521
"19801",0.00478778265590855
"19802",7.97187677977149e-05
"19803",0.000654529196124275
"19804",0.00129756354441737
"19805",3.70423607953551e-05
"19806",0.00167011603307828
"19807",0.00865131595040413
"19808",0.000293157968773008
"19809",0.000415118099892167
"19810",0.0196688439448214
"19811",0.000545114723085516
"19812",0.00253939909165435
"19813",3.37311654129938e-06
"19814",0.00151524695077682
"19815",0.173303733642294
"19816",0.0172184443158537
"19817",0.0110354460100727
"19818",0.000321243432244907
"19819",0.0456909923434654
"19820",1.37563386722576e-05
"19821",0.0127714586140374
"19822",0.0062484041714521
"19823",0.115488081791698
"19824",0.596901020151326
"19825",0.369695471928468
"19826",9.50218162497956e-06
"19827",2.1832849885398e-05
"19828",0.00566654483612995
"19829",0.0205629015232738
"19830",4.08172241423523e-06
"19831",8.73938875109764e-08
"19832",1.22907544769915e-05
"19833",0.000490660634689319
"19834",0.000210056511801358
"19835",0.00133814811699695
"19836",2.47091249917294e-06
"19837",1.12908920573019e-05
"19838",0.000482829953284429
"19839",0.0144291749463022
"19840",0.00213317152445034
"19841",0.00554589624945297
"19842",0.0211382385917201
"19843",7.4886079550636e-06
"19844",0.021816583774535
"19845",8.3811594789618e-05
"19846",0.0128498444207633
"19847",0.000907071693232288
"19848",0.000566473515241452
"19849",7.35349958143368e-05
"19850",0.000487056798597713
"19851",3.5234863358717e-05
"19852",0.0213914331586246
"19853",0.0113209588073589
"19854",1.05916337305209e-05
"19855",6.22105201094753e-05
"19856",0.00748543781601391
"19857",0.00705197377905874
"19858",0.296777968658749
"19859",0.0409904773118295
"19860",1.45808100890327e-06
"19861",0.00959413144182684
"19862",0.000327594898849798
"19863",0.00358878268679274
"19864",0.00764218916767753
"19865",0.000142339297079491
"19866",0.00114250979361929
"19867",0.00130514142535594
"19868",0.000267846488257304
"19869",0.000115990789695303
"19870",0.00726888433299286
"19871",0.229445554759442
"19872",0.0643087572827562
"19873",0.00530530412281427
"19874",3.56435039474482e-05
"19875",0.00024879071860701
"19876",0.0464967145209593
"19877",0.000151585409843092
"19878",0.000393560860859233
"19879",0.000580518835095428
"19880",0.0135292665663631
"19881",0.000404434998587477
"19882",0.001288216794493
"19883",0.00262251596092368
"19884",0.0070157070178514
"19885",0.00243180901980405
"19886",0.131636062216218
"19887",0.0196767741725347
"19888",2.44363149969729e-06
"19889",0.000531730887003806
"19890",0.0290254337644633
"19891",0.0381388312707485
"19892",0.0664159326915755
"19893",9.8617124399906e-05
"19894",0.0551263231171001
"19895",7.02828431607435e-05
"19896",0.00585996682462395
"19897",0.0102032951205966
"19898",0.00012962662770781
"19899",0.0135998968630281
"19900",0.000424416096756644
"19901",0.000838145232114033
"19902",0.000221160882801835
"19903",0.000260419458677995
"19904",0.00251967054357122
"19905",6.68563685875068e-06
"19906",0.000910074996953376
"19907",0.158049726653318
"19908",0.00127470965951154
"19909",7.72385836402223e-06
"19910",0.000101219290438449
"19911",4.43328177508614e-05
"19912",0.00317256165471513
"19913",0.228721346783963
"19914",0.0967409320363784
"19915",0.0541198462267128
"19916",0.0166339624520617
"19917",0.12240418938767
"19918",0.00329516304322512
"19919",0.000958732704190414
"19920",1.54122915642974e-06
"19921",0.0113914988246665
"19922",0.00430465975112752
"19923",0.000203610954132095
"19924",0.00792850298426328
"19925",0.0108430431766168
"19926",3.31194249267763e-05
"19927",0.0182293401306353
"19928",0.00560128276860335
"19929",0.0263777229613769
"19930",0.0184980103654163
"19931",2.87119791484281e-05
"19932",0.00625763016005754
"19933",8.99594977796739e-05
"19934",0.000642935747289149
"19935",0.000420784561387267
"19936",0.00164767603719741
"19937",7.12905170494159e-05
"19938",6.94934775219979e-05
"19939",8.01209603329612e-06
"19940",0.000128574190215051
"19941",8.82505369263066e-06
"19942",0.0156938294083446
"19943",0.0021190371401012
"19944",0.0211376559270453
"19945",8.64620700007046e-05
"19946",0.000867149477868301
"19947",0.00212018584539417
"19948",2.82690660501443e-07
"19949",0.000132966148189841
"19950",0.000130771277800071
"19951",0.000623698185518232
"19952",0.000921347574200796
"19953",1.42227113606611e-06
"19954",0.00448908048113264
"19955",1.09997537116817e-06
"19956",2.23638126425023e-06
"19957",0.00206821884995892
"19958",2.7177183123925e-05
"19959",0.00520156986516349
"19960",0.208660920676226
"19961",0.0358349416878935
"19962",0.00731037694749025
"19963",0.000722969565889489
"19964",0.124342387206424
"19965",0.000449588641344431
"19966",2.00749814555748e-05
"19967",0.000107252107965774
"19968",0.00237062262091171
"19969",0.00262421586617324
"19970",0.174895082272408
"19971",0.188486853886677
"19972",0.000108712146804018
"19973",0.0108591975882969
"19974",8.17737979658392e-06
"19975",0.00110587975908436
"19976",0.00311637053902486
"19977",0.0466849832090683
"19978",0.00166687003726126
"19979",0.000109690340371697
"19980",0.00128958995771449
"19981",0.00169810675998451
"19982",0.000660265756419846
"19983",0.000114325433145304
"19984",0.00122072601059749
"19985",6.4599338097933e-06
"19986",0.0246395699514286
"19987",0.00648621893571229
"19988",1.81939227611982e-05
"19989",2.63688501327937e-05
"19990",0.129709345680769
"19991",0.000131456024542503
"19992",9.49427342907927e-05
"19993",0.0606483305278874
"19994",0.0029637056576739
"19995",3.52626347860974e-06
"19996",0.095416516344171
"19997",3.54707624515437e-05
"19998",0.0001431237983588
"19999",5.89547758745632e-06
"20000",0.000128232679651621
"20001",0.000577780052383799
"20002",0.729708689696222
"20003",0.00103926686727116
"20004",0.000120709895330673
"20005",0.000153002789159863
"20006",0.000151539080192769
"20007",2.29785737901181e-06
"20008",0.0263195600860805
"20009",4.48086894677874e-06
"20010",0.010522337709286
"20011",0.0180091448054618
"20012",2.74572206493437e-06
"20013",4.18921958995395e-05
"20014",0.00014092819775194
"20015",0.0381228742561798
"20016",3.44356998313577e-05
"20017",4.36686061710946e-05
"20018",0.000104789612856721
"20019",0.0113107614345344
"20020",0.00764611688314812
"20021",0.00030527425703283
"20022",6.56281858089113e-05
"20023",6.94913769210329e-05
"20024",0.0196215529308422
"20025",3.00641319974384e-07
"20026",1.41943641275478e-05
"20027",0.0241473814568962
"20028",0.00221675533110788
"20029",0.00454642603396327
"20030",0.000727504631403907
"20031",2.14013772412478e-05
"20032",1.87810052031191e-05
"20033",0.00726699150103032
"20034",0.0262066495379574
"20035",0.00359883441743283
"20036",0.00688282107921031
"20037",0.00118308840907728
"20038",0.0109518377777766
"20039",0.0253109306418512
"20040",0.00246256637529721
"20041",4.78796160875965e-05
"20042",4.9823263920794e-05
"20043",6.39890628947844e-05
"20044",4.98079453803653e-07
"20045",0.000596302203031104
"20046",0.000429449510854933
"20047",0.00170099257437235
"20048",0.000198873702490743
"20049",0.000131842886907004
"20050",0.000186881315628727
"20051",0.00482273213654523
"20052",0.000205501394589943
"20053",0.0121724075701109
"20054",0.000949602053728019
"20055",0.00325055344114093
"20056",0.000253311279040661
"20057",7.14867449712501e-06
"20058",0.0609850754424643
"20059",3.41506257200281e-05
