token,token_count,file_count
sculptur,12,12
playinga,1,1
chicarron,1,1
panelswindow,1,1
homebodi,1,1
tipcrazi,1,1
tumericappl,1,1
grapefru,1,1
powerhous,8,8
overlydens,1,1
babiessss,1,1
somethingchees,2,2
supertal,1,1
moistkorean,1,1
mroe,5,5
hogwash,1,1
wingstipther,1,1
naucious,1,1
sophmor,3,3
restaurantpizzeria,1,1
parkingoveral,1,1
chimihurri,1,1
staircas,41,38
nottoojuici,1,1
luckther,1,1
sucul,1,1
fantasticapril,1,1
waitinglobbi,1,1
outextra,1,1
foodprob,1,1
thatoh,1,1
hogwart,7,7
badalso,1,1
mrightyourewrongandi,1,1
sceneth,1,1
easytofork,1,1
boxer,4,4
cheesechanterell,1,1
someanoth,1,1
stockask,1,1
benefit,143,142
datesblu,1,1
amazingnessand,1,1
willowi,1,1
slowand,3,3
pagliacci,14,14
greatpenn,1,1
crunchcoat,1,1
sqaush,1,1
semicomfort,1,1
areach,1,1
handrol,37,31
longass,5,5
delishioso,1,1
yankeessox,1,1
acccord,1,1
prepareddrink,1,1
tartalet,1,1
burgerthebestburgeriveeverhadyou,1,1
pompomsNUM,1,1
NUMpNUMp,3,2
emphat,11,11
emphas,40,39
vegina,1,1
profilesaft,1,1
spaghettithi,1,1
restsashimi,1,1
strippeddown,2,2
labesqu,1,1
yelpcombizportillosb…,1,1
snooki,7,6
bibibap,1,1
greensroast,1,1
cardiovascular,2,2
intimateservic,1,1
impostor,3,2
xxoxo,1,1
unremark,73,72
menugarl,1,1
kasacaramel,1,1
allthetim,1,1
agent,14,14
blogathon,1,1
unfrazzl,1,1
herefor,1,1
buddakanamaz,1,1
iffi,44,43
foodslongman,1,1
eateven,1,1
semimushi,1,1
gianorm,4,4
powerfulservic,1,1
orderingrecommend,1,1
campbel,15,13
yoour,1,1
decious,1,1
plusesmi,1,1
schnecken,2,1
funkytown,1,1
startthi,2,2
starterssidescutsdessert,1,1
soooooow,1,1
neveux,1,1
NUMgarlic,2,2
chevich,1,1
shawkat,1,1
yelpnat,1,1
forksi,1,1
thistheir,1,1
niceclean,1,1
stirfri,24,22
midev,1,1
thatit,7,7
snoopi,1,1
ittartufo,1,1
flannelanyway,1,1
thativ,1,1
hmmphlove,1,1
hadhav,2,2
thatim,1,1
thatin,1,1
travelfood,1,1
adrenalin,1,1
waitstrong,1,1
foodhipst,1,1
thatif,2,2
recommendthi,1,1
middl,956,912
spotbut,4,4
roscoenalawebscomapp,1,1
pastramin,1,1
appealingvanilla,1,1
steamer,15,13
jargon,1,1
politician,8,8
minutesweat,1,1
finishedthat,1,1
mozzarellabasil,2,2
pastramiw,1,1
pastramia,1,1
jonnycak,3,3
haddeliciousamazingso,1,1
takeandbak,1,1
cookiewich,1,1
pastramii,1,1
televis,75,72
wellspent,1,1
disgust,418,384
rewrot,1,1
disguss,1,1
vegish,1,1
offservic,2,2
ohfhfjf,1,1
disconnect,12,11
handrip,1,1
holymoli,1,1
profilesand,1,1
fistwel,1,1
wowdavid,1,1
kombucha,2,2
getscol,1,1
sporadicallyseen,1,1
payoffbut,1,1
bbque,1,1
umyeah,1,1
thatgo,1,1
sardon,2,2
waiterpollo,1,1
stealth,5,5
hacienda,1,1
nycstandard,1,1
dreamsth,1,1
dokku,2,1
hadhot,2,2
nonamaz,2,2
decadentservic,1,1
summerNUM,1,1
pierogieswith,1,1
hitachinoftw,1,1
selectioncool,1,1
strutt,1,1
tattoo,80,79
ifin,1,1
inziar,1,1
crossgrain,1,1
celebratingal,1,1
oaklandyeah,1,1
deliciousglaz,1,1
whatevezzz,1,1
greatsizzl,1,1
vlog,1,1
goorder,1,1
juvenil,5,5
panckeskind,1,1
snooty,1,1
lanoth,1,1
gender,11,9
viagara,2,2
sweetnesshickori,1,1
yumonext,1,1
aNUM,48,37
achatz,2,2
sooooooo,48,48
converst,2,2
snooti,96,91
fluusshhh,1,1
tacosseri,1,1
spotcan,1,1
wreserv,1,1
agreeth,2,2
bananabumm,1,1
boucheri,81,69
appetizerfirst,1,1
rightlamb,1,1
greatglad,1,1
menuthai,1,1
copacabana,1,1
ricebread,1,1
disappointedto,1,1
gopork,1,1
agenc,9,9
NUMdatil,1,1
uniquelytitl,1,1
disappointedth,21,21
permen,2,2
cleanour,1,1
amazingal,3,3
indian,75,69
chickeninfus,1,1
amazingan,1,1
tagnot,1,1
tenderflak,1,1
alrightchar,1,1
onehop,1,1
disguis,41,39
threshold,11,11
wmarinara,2,2
rosotto,2,2
unionigoroshi,1,1
treathowev,1,1
thatch,5,3
portfolio,4,4
menuthat,4,4
hadneptun,1,1
slicesthen,1,1
outorgan,1,1
amazingdo,1,1
backflip,3,3
girliest,1,1
rigattoni,1,1
snapperclam,1,1
mayobomb,1,1
pretentiousservic,1,1
maccheesebrisket,1,1
megreat,5,5
verbena,1,1
frechpress,1,1
wNUM,7,7
indign,4,4
lordlunchdinn,1,1
caviti,3,3
esplanad,3,3
supertot,1,1
cloudi,12,12
thatat,1,1
cartilag,11,10
highlyregard,2,2
strung,8,8
amazinggg,11,11
rabbitomg,1,1
potatorosemari,3,3
thatal,5,5
thatan,1,1
garlicstep,1,1
dimensionth,1,1
cabanapleas,1,1
sodalici,1,1
luckkki,1,1
dryovercrowdednic,1,1
rushguess,1,1
wikipediaand,1,1
temperatureconsid,1,1
energeticservic,1,1
perfectperfectperfectperfectpickl,1,1
sweetest,25,25
subwauymetro,1,1
narrat,4,4
sardin,117,106
menuthen,1,1
bbqua,1,1
waferish,1,1
lacklusterdid,1,1
againthank,5,5
ifor,1,1
cheesylook,1,1
immigr,10,10
greasysalti,1,1
sidedishsnack,1,1
tartufoit,1,1
potatotempeh,2,1
factoryesqu,1,1
perman,27,27
workedth,1,1
kiddingenjoy,1,1
watermelonmintfeta,1,1
wsofter,1,1
anyhootri,1,1
ubercustardi,1,1
exstraganza,1,1
carameldark,1,1
smootherlik,1,1
forexact,1,1
frappuccino,2,2
ripitid,1,1
alsohahabut,1,1
barthelonan,1,1
upscalecozi,1,1
manychocol,1,1
visual,95,87
NUMgener,1,1
leari,2,2
sharesplit,1,1
countryworld,2,2
shannon,4,4
baconshallot,2,2
hanco,1,1
innat,3,3
virginportillo,1,1
zacchari,2,1
mehNUM,1,1
omgso,2,2
niceynic,1,1
enoughcomplementari,1,1
shahe,1,1
freshiest,1,1
leapt,2,2
upmor,1,1
omgth,2,2
orchard,12,11
dozenspar,1,1
handa,1,1
estoy,1,1
heartfelt,5,4
handl,548,519
offplus,1,1
upmov,1,1
handi,48,48
lookedth,1,1
NUMdark,2,2
orgentin,1,1
least,3685,3400
fritesonion,1,1
busmayb,1,1
nonirish,1,1
cotta,59,44
sicktast,1,1
chowderthi,2,2
donki,1,1
sugoi,1,1
pizook,1,1
shaio,1,1
cinammon,6,6
pairingmayb,1,1
learn,523,504
hanan,1,1
poblanoth,1,1
hipsterspork,1,1
semipoor,1,1
msat,2,2
rhymecat,1,1
lizano,1,1
saucecurri,2,2
bigwasnt,1,1
prawnslov,1,1
cornerambianceservic,1,1
foroctNUMchalleng,1,1
satisfactionmet,1,1
caponatapersian,3,3
exploit,9,9
oldermi,1,1
blocklong,1,1
movabl,3,3
madhouseth,1,1
soupdinn,1,1
timingambi,1,1
cashieryou,1,1
borough,5,5
NUMentre,6,6
dchampignon,1,1
shleukhpchicken,1,1
comparisoncontrast,1,1
shack,86,75
donei,1,1
superrrr,2,2
brittani,14,7
cabrito,1,1
delinext,1,1
beepboopbeep,1,1
shade,79,72
jenga,4,4
togetherlol,1,1
bartoro,1,1
handydandi,1,1
shadi,105,93
renovationalter,1,1
nonspici,8,6
lunchdinnerwhateveryouaretherefor,1,1
nightescargot,1,1
getcarnita,1,1
saucehawaiian,1,1
exteriorinterior,2,2
longdef,1,1
lindt,1,1
martinimarg,1,1
companion,415,377
birthnight,1,1
tuaca,1,1
gillian,1,1
merchantregard,1,1
otherfin,2,2
thoughespeci,1,1
peroni,25,22
verychowderi,1,1
ohhhhhhhhh,1,1
gateu,1,1
perons,1,1
sliderslet,1,1
fracimo,1,1
mayoparmesan,2,2
linei,1,1
deliciousgood,1,1
linen,14,14
NUMdamn,1,1
paytopark,1,1
dairygasm,1,1
runnier,5,5
lizard,8,8
liner,3,3
centercircl,1,1
inchicago,1,1
linda,6,5
estim,153,140
stella,27,25
zombi,35,31
unlabel,2,2
bastill,4,4
shakerord,1,1
hollandais,433,345
shaft,7,6
nonvegansnonvegetarian,1,1
flavormacaroni,1,1
asianinfus,1,1
dessertcoffe,2,2
donat,12,12
crabartichokelobst,1,1
charter,1,1
compost,5,5
decentgood,2,2
NUMentré,1,1
flanth,3,3
gargonzola,1,1
comainduc,2,2
againend,1,1
fixeprix,1,1
sourtextur,1,1
willpow,8,8
specialoccas,1,1
townprepar,1,1
dyou,1,1
candleon,1,1
tacolong,1,1
okfrench,1,1
cotja,4,4
characterladen,1,1
vailstyl,1,1
narrow,142,136
lingo,4,4
bastion,5,5
shallotspotato,1,1
NUMhomemad,2,2
comapani,1,1
contradict,10,10
flanso,1,1
seatingclean,1,1
shape,227,219
comport,2,2
sherbet,18,16
clamsclam,1,1
stealer,4,4
desertsth,1,1
hudson,22,22
saladnachoshot,1,1
tenderpot,1,1
bargirl,1,1
hereget,1,1
fornow,1,1
lightingif,1,1
jenki,2,2
fornot,3,3
excellentfound,1,1
followsdessert,1,1
bridetob,4,4
broccoliand,1,1
worldstyl,1,1
casserolerabbit,1,1
weirdchedd,1,1
seatingclear,1,1
excellentveri,1,1
butterNUM,5,5
gaslightromant,1,1
gfand,1,1
saucesalthough,1,1
potatoonion,1,1
hahaopen,1,1
aaliyah,3,3
justokay,7,7
morebrooklynthanthou,1,1
screamingloud,1,1
parquet,1,1
bottomth,2,2
anyhoothi,1,1
blandmain,1,1
kaisendong,1,1
vacuum,8,8
viseversa,1,1
everhad,1,1
share,6018,5201
shard,4,4
corbier,1,1
shark,74,63
unmitig,2,2
optionscombin,1,1
watchgreat,1,1
shari,2,2
bottomto,1,1
shart,1,1
prettyyyyyyyy,1,1
sharp,117,113
yumonion,1,1
hatchet,1,1
schooltop,1,1
hatcher,1,1
nightsunday,1,1
florentinepretti,1,1
ester,2,2
matsuhisa,7,7
platesfood,1,1
boozingnam,1,1
butbut,1,1
shake,1070,787
cavier,1,1
jenna,4,4
serverclientel,1,1
foami,9,9
tucker,6,5
otherfor,1,1
jabba,2,2
obituari,2,2
quotethat,1,1
potatoeschanterell,1,1
jizzl,1,1
yelpcombizphotosNUMuw…,3,1
jenni,26,13
bourgeosi,1,1
bonchon,19,17
shaki,14,14
spottabl,1,1
polocladunhipwhit,1,1
ratingalert,1,1
introvert,4,4
agnolloti,5,4
stealit,1,1
immers,18,18
kielbasalik,1,1
NUMbrussel,2,1
decorspac,1,1
wafflesmoo,1,1
shall,162,158
hipsterquirk,1,1
regalia,1,1
stealin,1,1
shockingexcel,1,1
jewishfriend,1,1
metrol,1,1
companionship,1,1
yosub,1,1
weecrab,1,1
rugala,13,13
hameggpesto,1,1
rosemaryroast,1,1
deeeelishpork,1,1
saltypemaquid,1,1
shame,348,329
oldfashion,52,51
yamaguchi,1,1
shamb,1,1
drawstaff,1,1
coliccio,1,1
cheesycrab,1,1
greattttt,1,1
angeleshollywood,1,1
shamu,2,2
sandwichcobb,1,1
spillag,4,4
quailti,5,4
immens,87,85
kitti,17,15
strawnow,1,1
gastropubgrub,1,1
ohsohumor,1,1
shane,1,1
alreadyso,1,1
filetmedium,1,1
habanathi,1,1
pencil,31,28
shank,62,55
photocopi,2,2
NUMminord,1,1
textyel,1,1
hamth,3,3
typethink,1,1
artform,2,2
crispyfri,1,1
butteredmayo,1,1
horriblebeef,1,1
fairfaxcorn,1,1
komodo,1,1
shant,3,3
coliccho,1,1
estat,31,30
stewlik,2,2
caviar,63,55
busycrowd,1,1
fudgegoodmi,1,1
foodcook,3,3
maintain,118,118
ricechow,1,1
couch,82,70
kennebunk,1,1
omeletmushroom,1,1
incharg,1,1
fairfield,1,1
aweeesom,1,1
shiftbut,1,1
couco,1,1
wketchup,2,2
friteslaura,1,1
rightchip,1,1
jesuskan,1,1
offerandaccept,1,1
pierrot,4,3
garreth,1,1
quickth,1,1
flavorlessbutternut,1,1
peppersyucksid,1,1
taqueriafirst,1,1
bltdear,1,1
pizzasNUM,1,1
bestfreshest,1,1
dickbutt,1,1
mangotip,1,1
bwNUMtype,1,1
omgca,1,1
rumbl,15,15
fandefinit,1,1
seateda,2,2
roninhubbi,1,1
rumba,1,1
onionsjalapeno,1,1
thinslicedrubberycold,1,1
deposit,11,8
slowpoach,1,1
minnesotan,1,1
meanfifteen,1,1
earwax,3,3
wonderfuledit,2,2
pizzaalthough,2,2
serlion,1,1
toughcrisp,1,1
porkvegetarian,1,1
chargerlarg,1,1
lolyeah,1,1
daylong,1,1
subsititu,1,1
potatopork,3,3
mouthprawn,1,1
fetaphenomen,1,1
limon,10,10
cemeteri,2,2
comeback,13,13
morningcubano,1,1
knack,3,3
oystersacross,1,1
couer,1,1
maxdown,1,1
behemoth,24,23
pomegranateteriyaki,3,3
foodologi,1,1
hadmushroom,1,1
bestspici,1,1
hourbread,1,1
mixesi,1,1
limebas,1,1
garrett,2,2
innov,167,164
cantina,13,11
ducket,1,1
vistor,1,1
specialbewar,1,1
waithostess,1,1
innot,1,1
metric,4,4
deliciousgoat,1,1
coudl,2,2
brickexpos,1,1
omgal,1,1
turtuffo,1,1
omgah,1,1
toothoth,1,1
innoc,17,17
beshamel,1,1
rabe,19,14
noteif,2,2
misomarin,2,2
msun,1,1
proportionsif,1,1
groupthey,1,1
speechlesspaella,1,1
donut,699,516
factmi,1,1
mmmtip,1,1
chorizoqueso,1,1
quoifood,1,1
raab,1,1
omggg,4,4
limpi,2,1
appolog,3,3
placeunless,1,1
iggi,4,4
savador,1,1
supersed,2,2
celtic,6,6
mmmthe,5,5
wormhol,3,3
phallus,1,1
callichio,1,1
omggo,1,1
deammmnnn,1,1
clampancettathym,1,1
amaaaaaz,1,1
proportionsga,1,1
fritesjoint,1,1
komomo,1,1
redemptionhash,1,1
hummus,109,91
conversationargu,1,1
cornmuffin,1,1
mcnugget,5,5
tsukun,4,3
orsmoqu,1,1
sNUMb,2,1
leagu,50,49
southcrem,1,1
facton,1,1
texturesmont,1,1
hanov,60,56
factor,359,350
seatedp,1,1
chartth,1,1
linesNUM,1,1
raci,2,1
rack,144,124
happenal,1,1
jardin,3,3
yesoth,1,1
race,61,57
americanchines,1,1
leafi,21,19
yumtuna,1,1
slowbut,3,3
gelatomi,1,1
countryrockishwestern,1,1
getitanywher,1,1
hanna,1,1
busyanoth,1,1
zonesugh,1,1
appetizerdelish,1,1
fobes,1,1
msut,1,1
errrrthang,1,1
foodcoma,4,4
appreciatedanyhow,1,1
dinnerregard,1,1
provlenta,1,1
eaterwould,1,1
thoughlunch,1,1
fallonfood,1,1
breadmushroom,1,1
yoshi,2,2
chefseri,1,1
steaksa,1,1
excitingNUM,1,1
eyebal,27,27
crowdgreat,1,1
saigon,4,4
theateri,1,1
recomen,1,1
fobbi,1,1
flavorlessgreat,1,1
kerrigan,1,1
vegetarianca,1,1
raff,2,2
lowlylit,1,1
chocochip,2,2
gatta,1,1
gimmic,2,2
sureshot,1,1
saucesexcel,4,1
minifit,1,1
eggstrordinari,1,1
rosemarri,1,1
delicioustuna,1,1
innit,1,1
crescentshap,1,1
surley,2,2
pastramionryewithswissandcoleslawwithrussiandress­,1,1
pregarnish,1,1
italiana,2,2
italiano,7,7
chocolata,1,1
tunacon,1,1
mangowarm,1,1
foodyour,1,1
rahm,3,3
browniemint,1,1
chipsgoat,1,1
chocolati,25,25
leaki,4,4
vatican,2,2
romanticsservic,1,1
perfectoveral,1,1
molcilla,1,1
rumin,1,1
decontstruct,1,1
NUMthbirthday,1,1
rejigg,1,1
americacel,1,1
butchi,1,1
towelsyou,1,1
ragu,26,25
omgif,3,3
cosmos,6,6
punchlist,1,1
mushroomsyummmmmmmmmdessertdonut,1,1
tongddak,1,1
veterinarian,1,1
rage,40,38
mignl,1,1
slamwich,1,1
clubesqu,1,1
beeradvoc,3,3
shabu,10,5
omgit,8,8
sangriapass,1,1
steakum,1,1
fourday,1,1
heritag,28,25
thooxtail,1,1
rajo,2,1
minicrisp,1,1
hostessth,1,1
eitherthank,1,1
donna,20,18
steakwa,1,1
arrest,14,14
empananda,1,1
intelligentsia,11,11
donni,7,5
rework,4,4
homegrown,3,3
foodcost,1,1
checkliststyl,1,1
rumor,49,49
appetizerNUM,3,3
omgod,1,1
raja,56,43
mannahatta,1,1
menuaft,2,2
spillov,1,1
lindeman,25,21
donationsthi,1,1
whilew,1,1
whilel,1,1
innew,1,1
rain,282,238
whilei,2,2
posttrendi,1,1
foodcorn,1,1
cotto,5,5
avoidedimmedi,1,1
menuoyst,1,1
waitsNUM,1,1
rail,30,29
sugah,2,1
meatetarian,1,1
lifeless,17,17
fromvan,1,1
whileb,1,1
weekendsth,5,5
unfondl,1,1
rais,254,244
inner,64,64
kitch,3,3
diversego,1,1
breadamazebal,1,1
oshinko,3,2
misogynist,1,1
couldshrimplobst,1,1
respres,1,1
bananacarmel,1,1
sugar,695,610
hardhittin,1,1
raid,8,8
wallalso,1,1
antichicago,1,1
menwomen,1,1
quicklysog,1,1
sushipriceport,1,1
NUMpmbecaus,1,1
thejicama,1,1
roastedpul,1,1
toastdelici,1,1
butcer,1,1
cashieranyway,1,1
notesi,1,1
excellentbutternut,1,1
sandwichcorn,1,1
ragù,1,1
eichigocam,1,1
cornmeal,75,69
donot,1,1
genghi,2,2
goodgotta,2,2
beethem,1,1
racetrack,7,5
thatthey,3,3
manageableaccept,1,1
noteth,2,2
speedbump,1,1
itpenn,1,1
gator,92,69
worstworstexcus,1,1
thatther,2,2
happenin,11,10
beautifullyseason,1,1
scratchi,3,3
omgmi,1,1
handoff,1,1
strawberi,1,1
raku,3,3
diminish,28,28
hadkob,1,1
leant,1,1
hamegg,1,1
downtoearthdin,1,1
willcant,1,1
various,465,443
reaosn,1,1
visitfortun,1,1
rake,6,6
oneish,1,1
rant,87,83
unprofessionalit,1,1
toughovercook,1,1
hambr,2,2
tastelessth,3,3
mayonnaisecheesi,1,1
lagniapp,1,1
amdefinit,1,1
southernstyl,5,5
rand,3,2
formdo,1,1
charcuteri,152,133
dietNUM,1,1
sweethot,5,5
fromthi,1,1
rank,167,163
lobsteralso,1,1
deelishamaz,1,1
outofcontrolamaz,1,1
rang,595,562
courtbouillion,3,2
asadaey,1,1
dogpolish,1,1
mixobvi,1,1
vegetarianit,2,2
brainstorm,1,1
agggh,1,1
ramp,38,33
bombbacon,1,1
temecula,1,1
former,139,136
choklat,2,1
rama,7,5
luckili,795,777
burgerlobst,2,2
overwelm,5,5
flamin,1,1
mozzarellaesqu,1,1
pseudorul,1,1
hadlisten,1,1
rapt,1,1
hmmthird,1,1
amaron,5,5
cuttlefish,9,9
chutneypeanut,1,1
rape,10,10
domin,78,75
sadvomit,1,1
shanghaines,1,1
toughlook,1,1
sidehonest,1,1
hamal,1,1
shareables,1,1
cravivng,1,1
sashimieveryth,1,1
douchebag,44,38
eveningdinn,1,1
uploc,1,1
heiferbefor,1,1
anyhowon,1,1
pernod,5,5
quicker,69,69
orangechil,2,1
muchal,1,1
communitybas,1,1
sizedcoffe,1,1
quicken,2,2
beanswhich,1,1
isplus,1,1
anticipatedth,1,1
wentNUM,2,2
mealpizza,1,1
disclam,1,1
apach,3,3
pleezetook,1,1
closur,9,6
formid,9,9
barcelonaish,1,1
larmoricain,3,3
boysa,1,1
needand,2,2
nearlyful,2,2
bakerydessert,2,2
rasa,1,1
whoasurpris,1,1
kishk,5,4
limad,1,1
rare,1277,1116
wellproport,1,1
enlighten,16,15
highatmospher,1,1
shrimpprosciutto,1,1
amazingcorn,1,1
perfecthubbi,1,1
michaelyou,1,1
highlightsgood,1,1
riceveggi,1,1
freshlycook,1,1
dishespato,1,1
guacamolesthi,1,1
yorki,1,1
boysy,1,1
blockthi,1,1
scrub,15,13
profound,8,8
menuani,1,1
californialowkeyhipsterbadass,1,1
menuand,10,10
inadvert,7,7
yumsouthend,1,1
matrimoni,2,2
cosmo,33,27
truffletruffl,1,1
jefferson,6,6
vegetarianmi,1,1
hypehoisin,1,1
ntspeakenglish,1,1
rate,1707,1557
mthe,1,1
boyth,4,4
bleederstheir,1,1
okaychocol,1,1
saltwil,1,1
peppercornparmesan,1,1
laryng,2,1
surmis,4,4
bluemoon,2,2
noodlekugel,1,1
unprententi,1,1
eatwhat,1,1
syrup,1113,891
rash,4,4
waaaaaayyyi,1,1
cleannot,1,1
cumquat,1,1
rasp,4,4
limbo,6,4
lotlov,1,1
contrêr,1,1
diabeticth,1,1
expérienc,1,1
neardelici,1,1
addictingeveryth,1,1
geneva,1,1
beautifullydesign,1,1
poland,3,3
starbuckscoffe,1,1
hamandchees,1,1
ummthey,1,1
lavenderchamomil,1,1
hokkigai,3,2
pbrcream,1,1
vegetariansh,1,1
zestscent,1,1
againfor,5,5
ambianceoveral,2,2
badmouthslam,1,1
weekendsgo,1,1
bloomspot,4,4
bingeeat,1,1
loudmouth,9,8
zillon,1,1
perfectwithout,1,1
omggood,1,1
crafti,7,7
heyel,1,1
rave,1651,1574
onnear,1,1
commentsobserv,1,1
premicrowav,1,1
NUMcalimari,1,1
knowstraight,1,1
raul,3,3
foodhangov,1,1
hopleafdelici,1,1
handout,2,1
craftw,2,2
urbandictionari,1,1
bennedit,1,1
sugarlik,1,1
connecticutstyl,1,1
tatakiwhit,1,1
essex,36,35
sedari,2,1
haanyway,1,1
outdoorscom,1,1
naaaah,1,1
pleeeeeas,2,2
hurrahgorg,1,1
staffNUM,2,2
longcon,2,2
cloudchees,1,1
gormand,1,1
mediumful,2,2
muchhh,1,1
fromtri,2,2
kegat,1,1
goodreal,2,2
abysm,22,21
izardfar,1,1
beergreygoos,1,1
abyss,2,2
scenesteal,1,1
winteresc,1,1
pavlova,9,6
genericlook,2,1
proscutto,2,2
nongratuit,1,1
limey,33,32
muchit,2,2
babcia,1,1
vegetarianor,1,1
padwanjk,1,1
shiftcon,1,1
muchil,1,1
uneggspect,1,1
tooeveryth,3,3
sysco,4,4
conversationand,1,1
muchif,3,3
rawk,3,3
quasisob,1,1
couchesth,1,1
rawr,6,6
manpregn,1,1
amiright,3,3
deliciousyellowtail,1,1
earshot,8,7
richmanyou,1,1
waterythin,1,1
againcalamari,1,1
wierdth,1,1
retroNUM,1,1
goodneptun,3,3
appleceleri,1,1
wafflesnow,1,1
moodcrav,1,1
tacostempura,1,1
gopric,1,1
limit,846,813
halva,1,1
razz,1,1
tharon,1,1
boytoy,2,2
overstock,1,1
anothersil,1,1
weirdoff,1,1
coucrout,1,1
optionaft,1,1
turmoil,2,2
ihav,1,1
nononsens,26,25
juiceless,1,1
precipic,1,1
semidisgruntl,1,1
deliciouscrawfish,1,1
genesi,1,1
superdupertallskinni,1,1
raze,1,1
grimylook,1,1
thumbdessert,1,1
detectnow,1,1
precipit,2,2
unshaven,1,1
essay,10,9
ineffectu,1,1
dairybutt,1,1
eggplantactu,1,1
involuntarili,2,2
vegaskinda,1,1
sweetenerthi,1,1
overlyamplifi,1,1
timesurpris,1,1
damnuhhh,1,1
againfri,1,1
atmak,1,1
pureesweet,1,1
saltwat,2,2
beansprout,3,3
dialog,1,1
halst,30,28
mangosnb,1,1
prozac,1,1
katsustyl,1,1
rubberbal,1,1
prodigi,2,2
disenchantmentfood,1,1
cresec,1,1
toupdat,1,1
crisprenown,1,1
fuhmaz,1,1
bafoon,1,1
improvskip,1,1
motherfuck,6,4
flatwant,1,1
atmosphereNUM,5,5
yummyummyumm,1,1
inlov,2,2
yummmybest,1,1
vegetarianth,1,1
kissi,2,1
prosciuttopenn,1,1
formul,8,8
effortfor,1,1
tostadathat,1,1
katuma,1,1
terragusto,1,1
tripper,2,2
afterallmeatbal,1,1
grouper,5,5
slushpocalyps,1,1
hamso,1,1
unbelevablecrust,1,1
lyNUMrNUM,1,1
impressedfood,1,1
allwond,1,1
appealingour,1,1
boccadillo,1,1
gimmemeatbal,1,1
throughmi,1,1
asider,1,1
dishesmushroom,1,1
actuallyservic,1,1
hhagogo,4,3
biiiig,2,2
thatregular,1,1
whiskeyryebourbon,1,1
coleslawcheesemustardsauerkrautetc,1,1
limethen,1,1
mistrust,1,1
cateringparti,1,1
loueven,1,1
spooshi,1,1
jalapleno,1,1
servermayb,1,1
piquet,1,1
pescadofish,1,1
wassup,5,5
platesstyl,1,1
anywhobesid,1,1
samuel,6,6
fructos,8,7
mexicanmayb,1,1
asadath,3,3
sideslet,1,1
hollywoodfairfax,1,1
cookwar,2,2
dumpling,1,1
favoritesspici,1,1
kefir,1,1
drinkstaco,1,1
formth,3,3
tappasth,1,1
closet,33,33
filipinovietnames,1,1
closer,420,408
lilli,17,13
failthen,1,1
foodsilverwar,1,1
faloot,1,1
buscrash,1,1
failther,1,1
asadaso,1,1
aksfjkl,1,1
airwolf,1,1
pleasantth,1,1
sentimentsth,1,1
uspotato,1,1
rulez,1,1
similarish,1,1
swearsanyway,1,1
ruler,3,3
nummiest,1,1
aproach,1,1
tweetadish,1,1
groupit,1,1
tempurabread,1,1
recommendprim,1,1
invitingbrowni,1,1
crispberkshir,1,1
arcadia,2,2
staffcustom,2,2
averagedrink,1,1
toomonkfish,1,1
includecitruscur,1,1
selectioncmon,1,1
longclam,1,1
yesnow,1,1
dabelska,1,1
yesnot,1,1
thenthi,1,1
magnifiqu,10,10
tuesdayyou,1,1
pleasantri,6,6
chickenyou,2,2
compplimentari,1,1
hmmmice,1,1
recourseth,1,1
byatch,1,1
cobblisten,1,1
bbqesqu,1,1
looovee,1,1
changer,10,10
curfew,1,1
friskybread,1,1
pleasanton,1,1
enoughalso,1,1
finepatata,1,1
courtbillion,1,1
screw,225,217
hammi,6,6
yelpper,2,2
mouthamaebi,1,1
steakal,1,1
gooooodkiki,1,1
sashimiyou,1,1
sardinesthi,1,1
samual,1,1
satisfyingthi,1,1
morebut,1,1
failknow,1,1
amaaaazeee,1,1
menubas,1,1
muchmi,1,1
playedgo,1,1
mahylon,1,1
dimveri,1,1
itanyth,2,2
flavorkalbi,1,1
outpost,47,43
mmmmouth,1,1
mindnevertheless,1,1
dayaam,1,1
aiolisid,1,1
indubit,1,1
amusebouch,8,8
musicdislik,1,1
rollcumr,1,1
methrough,1,1
bleecker,2,2
crunchinfus,1,1
richnessa,1,1
appetizertapa,2,2
mmmmmmffff,1,1
shrimpdessert,1,1
rollyuma,1,1
fourcam,1,1
soelitist,1,1
toastbest,1,1
wcrostini,1,1
freshnessmango,1,1
okkaverag,1,1
insight,23,23
returnthank,1,1
aleembark,1,1
atmus,1,1
gassi,5,4
shuang,1,1
exact,1437,1372
ohokay,1,1
nonethelesschili,1,1
miniegg,1,1
genfin,1,1
starvinganyway,1,1
partfait,1,1
bastian,3,1
perfectionappl,1,1
saganaki,4,4
flavorfulsweet,1,1
wooooohoo,1,1
hamil,1,1
wheatblueberri,1,1
teethmi,1,1
counterfeit,2,2
fearsth,1,1
preservativefre,1,1
mmmbutteri,1,1
hamit,1,1
chefanyway,1,1
sprinkler,1,1
uniasid,1,1
amazingcozi,1,1
offthemenu,4,4
looselypack,1,1
cellphon,19,18
precious,59,58
thousandth,3,3
coffin,8,8
cookedprepar,1,1
ihop,62,58
warhors,1,1
diamet,36,35
antiasian,1,1
starround,1,1
sufer,1,1
sohealthi,1,1
ladeeda,1,1
longpric,1,1
foodslight,1,1
unequivoc,6,6
againget,2,2
yorba,1,1
trippin,3,3
codmussel,1,1
NUMdate,1,1
bewild,15,15
costa,13,13
NUMspice,2,2
NUMspici,3,3
boyuan,1,1
truncat,1,1
saladmushroom,1,1
